CONS_NO,FLAG,DATE,CONSUMPTION,YEAR,MONTH,DAY,DAY_OF_WEEK,ROLL_MEAN_3,ROLL_STD_3,ROLL_MEAN_7,DIFF_1,DAILY_ENERGY,LOAD_FACTOR,MIN_MAX_RATIO,DIFF_3,DIFF_7,VOLATILITY_INDEX,OFFPEAK_3,PEAK_OFFPEAK_RATIO,IFOREST_SCORE,IFOREST_LABEL,IFOREST_ANOMALY
CUST_0014,1,2014-01-21,8.64,2014,1,21,1,10.196666666666664,1.5167179478509942,7.837142857142857,-3.03,8.64,0.5427384250098932,0.1267313019390581,6.110000000000001,-5.07,0.1487464479749259,6.266666666666667,1.627127659574468,0.10477530264939172,1,0
CUST_0014,1,2014-01-22,1.61,2014,1,22,2,7.3066666666666675,5.16083649550471,7.285714285714286,-7.03,1.61,0.5045508508112386,0.1114958448753462,-8.67,-3.86,0.7063188634358635,4.88,1.4972677595628416,0.11267821822130009,1,0
CUST_0014,1,2014-01-23,13.6,2014,1,23,3,7.95,6.024707461777709,7.165714285714286,11.99,13.6,0.526890756302521,0.1183823529411764,1.93,-0.8399999999999999,0.7578248379594602,8.159999999999998,0.9742647058823533,0.11787343078573626,1,0
CUST_0014,1,2014-01-24,13.38,2014,1,24,4,9.53,6.859803204174301,8.815714285714284,-0.2199999999999988,13.38,0.6482142857142856,0.1183823529411764,4.74,11.55,0.7198114589899581,10.196666666666664,0.93461915658712,0.08518889943406555,1,0
CUST_0014,1,2014-01-25,2.9,2014,1,25,5,9.96,6.115128780328343,8.868571428571428,-10.48,2.9,0.6521008403361345,0.1183823529411764,1.2899999999999998,0.3700000000000001,0.6139687530450144,7.3066666666666675,1.3631386861313866,0.0901963987202114,1,0
CUST_0014,1,2014-01-26,13.0,2014,1,26,6,9.76,5.943971736137379,9.257142857142856,10.1,13.0,0.6806722689075629,0.1183823529411764,-0.5999999999999996,2.7200000000000006,0.6090134975550593,7.95,1.2276729559748427,0.10676092401781695,1,0
CUST_0014,1,2014-01-27,8.38,2014,1,27,0,8.093333333333334,5.056098627730014,8.787142857142857,-4.619999999999999,8.38,0.6461134453781513,0.1183823529411764,-5.0,-3.289999999999999,0.624723883162687,9.53,0.8492479888072754,0.13395939959174397,1,0
CUST_0014,1,2014-01-28,8.46,2014,1,28,1,9.946666666666667,2.6445667572086977,8.76142857142857,0.08,8.46,0.6442226890756302,0.1183823529411764,5.5600000000000005,-0.1799999999999997,0.2658746739821077,9.96,0.998661311914324,0.1337332617435958,1,0
CUST_0014,1,2014-01-29,9.37,2014,1,29,2,8.736666666666666,0.5499393905998455,9.87,0.9099999999999984,9.37,0.7257352941176471,0.213235294117647,-3.630000000000001,7.759999999999999,0.0629461339870101,9.76,0.8951502732240437,0.07988947184524414,1,0
CUST_0014,1,2014-01-30,5.25,2014,1,30,3,7.693333333333332,2.16435517726027,8.677142857142858,-4.119999999999999,5.25,0.6485159086055947,0.2167414050822122,-3.130000000000001,-8.35,0.2813286625554944,8.093333333333334,0.9505766062602964,0.1103656190555834,1,0
CUST_0015,1,2014-01-08,14.79,2014,1,8,2,12.826666666666666,2.864268376624884,12.028571428571428,0.6399999999999988,14.79,0.8132908335748092,0.6091954022988506,3.1999999999999997,11.98,0.2233057466183641,10.41,1.2321485750880563,-0.02402962693120725,-1,1
CUST_0015,1,2014-01-09,9.71,2014,1,9,3,12.883333333333333,2.7667550186695857,11.345714285714283,-5.079999999999998,9.71,0.7671206413599923,0.6091954022988506,0.1700000000000017,-4.779999999999999,0.2147545939458928,10.586666666666666,1.2169395465994963,0.021021023854358778,1,0
CUST_0015,1,2014-01-10,5.15,2014,1,10,4,9.883333333333336,4.822336916198754,10.794285714285715,-4.5600000000000005,5.15,0.7298367622911235,0.3482082488167681,-9.0,-3.86,0.4879261635276985,11.76,0.8404195011337869,0.057273263465592805,1,0
CUST_0015,1,2014-01-11,10.71,2014,1,11,5,8.523333333333333,2.9638713422369247,10.805714285714286,5.5600000000000005,10.71,0.7306094851733798,0.3482082488167681,-4.079999999999998,0.08,0.3477361762499325,12.826666666666666,0.6645010395010396,0.06255250438406784,1,0
CUST_0015,1,2014-01-12,3.01,2014,1,12,6,6.29,3.9745691590410095,9.58,-7.700000000000001,3.01,0.6477349560513861,0.2035158891142664,-6.700000000000001,-8.58,0.6318869887187616,12.883333333333333,0.4882276843467011,0.06444886605395933,1,0
CUST_0015,1,2014-01-13,2.63,2014,1,13,0,5.45,4.559254324996574,8.592857142857143,-0.3799999999999999,2.63,0.5809910170964938,0.1778228532792427,-2.5200000000000005,-6.909999999999999,0.836560426604876,9.883333333333336,0.551433389544688,0.11111608231671077,1,0
CUST_0015,1,2014-01-14,7.72,2014,1,14,1,4.453333333333333,2.835389450028564,7.674285714285714,5.09,7.72,0.5188834154351396,0.1778228532792427,-2.990000000000001,-6.430000000000001,0.6366892477609051,8.523333333333333,0.5224872897927259,0.11803568099034545,1,0
CUST_0015,1,2014-01-15,1.99,2014,1,15,2,4.113333333333333,3.139814219557151,5.845714285714286,-5.73,1.99,0.5458183273309324,0.1858076563958916,-1.0199999999999998,-12.8,0.7633259853056283,6.29,0.6539480657127715,0.0836966159781995,1,0
CUST_0015,1,2014-01-16,12.56,2014,1,16,3,7.423333333333335,5.291241190243864,6.252857142857144,10.57,12.56,0.4978389444949955,0.1584394904458598,9.93,2.85,0.7127850727764521,5.45,1.362079510703364,0.10448343812982536,1,0
CUST_0015,1,2014-01-17,0.79,2014,1,17,4,5.113333333333333,6.476853660021454,5.630000000000001,-11.77,0.79,0.4482484076433121,0.0628980891719745,-6.93,-4.36,1.2666597770576506,4.453333333333333,1.1482035928143712,0.0594128241647604,1,0
CUST_0015,1,2014-01-18,1.15,2014,1,18,5,4.833333333333333,6.69391016770716,4.264285714285714,0.3599999999999999,1.15,0.3395131938125568,0.0628980891719745,-0.8400000000000001,-9.56,1.384946931249757,4.113333333333333,1.1750405186385735,0.026369663227118867,1,0
CUST_0015,1,2014-01-19,1.16,2014,1,19,6,1.0333333333333332,0.2107921567167202,4.000000000000001,0.01,1.16,0.3184713375796179,0.0628980891719745,-11.4,-1.85,0.2039924097258583,7.423333333333335,0.139200718455321,-0.017675817604908328,-1,1
CUST_0015,1,2014-01-20,5.18,2014,1,20,0,2.4966666666666666,2.3238402125217834,4.364285714285714,4.02,5.18,0.3474749772520473,0.0628980891719745,4.39,2.55,0.9307771211702738,5.113333333333333,0.4882659713168187,0.05287110774496617,1,0
CUST_0015,1,2014-01-21,9.51,2014,1,21,1,5.283333333333333,4.175958971701385,4.62,4.33,9.51,0.3678343949044586,0.0628980891719745,8.36,1.79,0.7904023290286533,4.833333333333333,1.093103448275862,0.08883894554857519,1,0
CUST_0015,1,2014-01-22,1.35,2014,1,22,2,5.346666666666667,4.082552306258095,4.528571428571429,-8.16,1.35,0.3605550500454959,0.0628980891719745,0.1900000000000001,-0.6399999999999999,0.7635696333400427,1.0333333333333332,5.174193548387097,-0.00389389366525672,-1,1
CUST_0015,1,2014-01-23,1.76,2014,1,23,3,4.206666666666666,4.597394189465734,2.9857142857142853,0.4099999999999999,1.76,0.3139552350908817,0.0830704521556256,-3.42,-10.8,1.0928829293500162,2.4966666666666666,1.6849132176234978,0.01779408561746687,1,0
CUST_0015,1,2014-01-24,7.96,2014,1,24,4,3.69,3.703606350572366,4.01,6.2,7.96,0.4216614090431125,0.120925341745531,-1.5499999999999998,7.17,1.00368735787869,5.283333333333333,0.6984227129337539,0.06399843165289265,1,0
CUST_0015,1,2014-01-25,7.01,2014,1,25,5,5.576666666666667,3.339286350903932,4.847142857142857,-0.9500000000000002,7.01,0.5096890491212258,0.1219768664563617,5.66,5.859999999999999,0.598796117914632,5.346666666666667,1.0430174563591024,0.11026482276442895,1,0
CUST_0015,1,2014-01-26,0.77,2014,1,26,6,5.246666666666667,3.905897250739361,4.791428571428571,-6.24,0.77,0.5038305543037404,0.0809674027339642,-0.99,-0.3899999999999999,0.7444530973454944,4.206666666666666,1.2472266244057055,0.08874841012568241,1,0
CUST_0015,1,2014-01-27,11.56,2014,1,27,0,6.446666666666666,5.417013322240707,5.702857142857143,10.79,11.56,0.4933267424616905,0.0666089965397923,3.6000000000000005,6.380000000000001,0.8402812805957663,3.69,1.7470641373080398,0.0905172127855125,1,0
CUST_0015,1,2014-01-28,13.16,2014,1,28,1,8.496666666666668,6.739141884048243,6.224285714285714,1.5999999999999996,13.16,0.4729700390794615,0.0585106382978723,6.15,3.65,0.7931512613630728,5.576666666666667,1.5236102809324568,0.11902437566707114,1,0
CUST_0015,1,2014-01-29,12.95,2014,1,29,2,12.556666666666668,0.8695017730478215,7.881428571428572,-0.2100000000000008,12.95,0.5988927485887973,0.0585106382978723,12.18,11.6,0.0692462256210104,5.246666666666667,2.393265565438373,0.04047066903735708,1,0
CUST_0015,1,2014-01-30,13.46,2014,1,30,3,13.19,0.2563201123594734,9.552857142857144,0.5100000000000016,13.46,0.7097219274039482,0.0572065378900445,1.9000000000000004,11.7,0.0194329122334703,6.446666666666666,2.046018614270941,0.024450267483570043,1,0
CUST_0016,1,2014-01-08,3.71,2014,1,8,2,7.2366666666666655,5.096511879053489,9.445714285714288,-1.21,3.71,0.6824938067712635,0.2680635838150289,-3.75,0.8799999999999999,0.7042623508595334,10.753333333333332,0.6729696218226906,0.10447358816062752,1,0
CUST_0016,1,2014-01-09,2.7,2014,1,9,3,3.776666666666667,1.1115004873293244,8.095714285714285,-1.0099999999999998,2.7,0.5849504541701073,0.1950867052023121,-10.38,-9.45,0.2943072781984089,10.5,0.3596825396825397,0.04950872123521666,1,0
CUST_0016,1,2014-01-10,5.3,2014,1,10,4,3.9033333333333338,1.3107377057723355,6.875714285714286,2.6,5.3,0.5256662297946703,0.2064220183486238,0.3799999999999999,-8.54,0.3357995830330492,8.486666666666666,0.459937156323645,0.08557180429884786,1,0
CUST_0016,1,2014-01-11,3.64,2014,1,11,5,3.88,1.3165105392665843,5.83,-1.6599999999999997,3.64,0.4457186544342508,0.2064220183486238,-0.0699999999999998,-7.32,0.3393068400171609,7.2366666666666655,0.536158452326117,0.07960677414461548,1,0
CUST_0016,1,2014-01-12,10.86,2014,1,12,6,6.599999999999999,3.7814811912794166,6.315714285714285,7.219999999999999,10.86,0.4828527741371777,0.2064220183486238,8.16,3.3999999999999995,0.5729516956483965,3.776666666666667,1.7475728155339805,0.09554836341163425,1,0
CUST_0016,1,2014-01-13,8.4,2014,1,13,0,7.633333333333333,3.670549459322586,5.647142857142858,-2.459999999999999,8.4,0.5199947382267825,0.2486187845303867,3.1000000000000005,-4.68,0.4808580077715178,3.9033333333333338,1.9555935098206656,0.10210529192200174,1,0
CUST_0016,1,2014-01-14,7.57,2014,1,14,1,8.943333333333333,1.710974381261545,6.025714285714286,-0.8300000000000001,7.57,0.5548539857932123,0.2486187845303867,3.93,2.6500000000000004,0.1913128268276047,3.88,2.304982817869416,0.09147088565146372,1,0
CUST_0016,1,2014-01-15,7.88,2014,1,15,2,7.95,0.4194043395102091,6.621428571428571,0.3099999999999996,7.88,0.6097079715864246,0.2486187845303867,-2.9799999999999995,4.17,0.0527552628314728,6.599999999999999,1.2045454545454548,0.09523986270511076,1,0
CUST_0016,1,2014-01-16,10.47,2014,1,16,3,8.64,1.5923881436383518,7.731428571428572,2.5900000000000007,10.47,0.711917916337806,0.3351749539594844,2.0700000000000003,7.77,0.1843041832914758,7.633333333333333,1.131877729257642,0.10159489926824472,1,0
CUST_0016,1,2014-01-17,0.71,2014,1,17,4,6.353333333333333,5.055930511125853,7.075714285714285,-9.760000000000002,0.71,0.6515390686661404,0.0653775322283609,-6.86,-4.59,0.795791790838277,8.943333333333333,0.7103988073052552,0.1035351833716493,1,0
CUST_0016,1,2014-01-18,9.67,2014,1,18,5,6.95,5.418782151000352,7.937142857142857,8.96,9.67,0.7308602999210734,0.0653775322283609,1.79,6.029999999999999,0.7796808850360218,7.95,0.8742138364779874,0.11126167278677751,1,0
CUST_0016,1,2014-01-19,4.85,2014,1,19,6,5.076666666666666,4.484298533029812,7.078571428571429,-4.82,4.85,0.6760813207804612,0.0678127984718242,-5.620000000000001,-6.01,0.8833155350682493,8.64,0.587577160493827,0.12066057206333469,1,0
CUST_0016,1,2014-01-20,13.97,2014,1,20,0,9.496666666666668,4.562470091226171,7.874285714285714,9.12,13.97,0.5636568156253194,0.050823192555476,13.260000000000002,5.57,0.4804285810346967,6.353333333333333,1.4947534102833162,0.10257780009826689,1,0
CUST_0016,1,2014-01-21,6.78,2014,1,21,1,8.533333333333333,4.806166178289443,7.761428571428572,-7.19,6.78,0.5555782799877288,0.050823192555476,-2.89,-0.79,0.5632225990182941,6.95,1.2278177458033572,0.14463038111652488,1,0
CUST_0016,1,2014-01-22,10.54,2014,1,22,2,10.43,3.5962619481900946,8.141428571428571,3.759999999999999,10.54,0.5827794252991103,0.050823192555476,5.69,2.6599999999999997,0.3447998032780532,5.076666666666666,2.0544977019041366,0.1311839962319885,1,0
CUST_0016,1,2014-01-23,7.44,2014,1,23,3,8.253333333333332,2.007618821722227,7.708571428571427,-3.0999999999999988,7.44,0.5517946620308823,0.050823192555476,-6.53,-3.03,0.2432494533589128,9.496666666666668,0.8690768690768689,0.12882830896307734,1,0
CUST_0016,1,2014-01-24,14.9,2014,1,24,4,10.96,3.7476926234684735,9.735714285714286,7.46,14.9,0.6534036433365292,0.3255033557046979,8.120000000000001,14.19,0.3419427576157366,8.533333333333333,1.2843749999999998,0.04515147884520698,1,0
CUST_0016,1,2014-01-25,5.36,2014,1,25,5,9.233333333333333,5.016466219694233,9.12,-9.54,5.36,0.6120805369127518,0.3255033557046979,-5.179999999999999,-4.31,0.5432995905806028,10.43,0.8852668584212208,0.09868039651684996,1,0
CUST_0016,1,2014-01-26,0.49,2014,1,26,6,6.916666666666665,7.330036380082526,8.497142857142856,-4.87,0.49,0.5702780441035474,0.0328859060402684,-6.95,-4.359999999999999,1.0597642959155462,8.253333333333332,0.8380452342487883,0.08008401559541456,1,0
CUST_0016,1,2014-01-27,14.18,2014,1,27,0,6.676666666666665,6.939325135294739,8.527142857142858,13.69,14.18,0.5722914669223395,0.0328859060402684,-0.7200000000000006,0.209999999999999,1.0393397606532313,10.96,0.609184914841849,0.05914538838801725,1,0
CUST_0016,1,2014-01-28,6.11,2014,1,28,1,6.926666666666666,6.881441225014811,8.43142857142857,-8.07,6.11,0.5658676893576222,0.0328859060402684,0.75,-0.6699999999999999,0.9934708217056994,9.233333333333333,0.7501805054151625,0.1089035654718602,1,0
CUST_0016,1,2014-01-29,14.25,2014,1,29,2,11.51333333333333,4.67955482213141,8.961428571428572,8.14,14.25,0.60143815915628,0.0328859060402684,13.76,3.710000000000001,0.4064465682221839,6.916666666666665,1.664578313253012,0.08534383408673829,1,0
CUST_0016,1,2014-01-30,7.16,2014,1,30,3,9.173333333333332,4.4277571448006645,8.921428571428573,-7.09,7.16,0.5987535953978907,0.0328859060402684,-7.02,-0.2800000000000002,0.4826770143314678,6.676666666666665,1.3739390913629557,0.12632387491891484,1,0
CUST_0017,1,2014-01-08,10.11,2014,1,8,2,10.003333333333332,2.122011624222013,7.935714285714285,2.28,10.11,0.6574742573085571,0.1176470588235294,2.22,5.48,0.2121304522714441,6.966666666666666,1.4358851674641149,0.13953677784219587,1,0
CUST_0017,1,2014-01-09,10.39,2014,1,9,3,9.443333333333332,1.4041842234312925,8.757142857142856,0.2800000000000011,10.39,0.7255296484791098,0.1176470588235294,-1.6799999999999995,5.750000000000001,0.1486958231660387,10.516666666666667,0.8979397781299524,0.11267150441581525,1,0
CUST_0017,1,2014-01-10,10.92,2014,1,10,4,10.473333333333334,0.4113797920818938,10.114285714285714,0.5299999999999994,10.92,0.8379689904130666,0.6487158243579122,3.09,9.5,0.039278783457851,9.263333333333334,1.1306225260885212,0.00013910755523616203,1,0
CUST_0017,1,2014-01-11,4.95,2014,1,11,5,8.753333333333334,3.304426324391776,9.165714285714284,-5.97,4.95,0.7593798082613327,0.4101077050538525,-5.159999999999999,-6.64,0.3775049113928152,10.003333333333332,0.875041652782406,0.078119502017092,1,0
CUST_0017,1,2014-01-12,4.28,2014,1,12,6,6.716666666666666,3.655575650062975,8.65,-0.6699999999999999,4.28,0.7166528583264292,0.3545981772990886,-6.11,-3.61,0.5442544392153313,9.443333333333332,0.7112601482527355,0.09679195295851373,1,0
CUST_0017,1,2014-01-13,14.05,2014,1,13,0,7.760000000000001,5.4575910436748565,8.932857142857143,9.77,14.05,0.6357905439755973,0.3046263345195729,3.130000000000001,1.9800000000000004,0.7032978149065536,10.473333333333334,0.7409293443666455,0.08528525268369408,1,0
CUST_0017,1,2014-01-14,11.99,2014,1,14,1,10.106666666666667,5.1500906140895575,9.527142857142858,-2.0600000000000005,11.99,0.6780884595831215,0.3046263345195729,7.04,4.16,0.509573609573505,8.753333333333334,1.1546077684691547,0.1068624414078656,1,0
CUST_0017,1,2014-01-15,11.57,2014,1,15,2,12.536666666666669,1.3273030299571231,9.735714285714286,-0.4199999999999999,11.57,0.6929334011184545,0.3046263345195729,7.29,1.4600000000000009,0.1058736796030675,6.716666666666666,1.8665012406947892,0.07119136611390303,1,0
CUST_0017,1,2014-01-16,6.19,2014,1,16,3,9.916666666666666,3.234212938774029,9.135714285714286,-5.38,6.19,0.6502287747839349,0.3046263345195729,-7.86,-4.2,0.3261391198763727,7.760000000000001,1.2779209621993126,0.10426878478100071,1,0
CUST_0017,1,2014-01-17,12.85,2014,1,17,4,10.203333333333331,3.534081681757419,9.411428571428573,6.659999999999999,12.85,0.6698525673614641,0.3046263345195729,0.8599999999999994,1.93,0.3463654049419228,10.106666666666667,1.0095646437994723,0.11112640215466307,1,0
CUST_0017,1,2014-01-18,0.5,2014,1,18,5,6.513333333333333,6.18134559245261,8.775714285714287,-12.35,0.5,0.6246059989832232,0.0355871886120996,-11.07,-4.45,0.949029517776757,12.536666666666669,0.5195426748205264,0.046766361820953395,1,0
CUST_0017,1,2014-01-19,12.69,2014,1,19,6,8.68,7.084539505147811,9.977142857142857,12.19,12.69,0.7101169293340112,0.0355871886120996,6.499999999999999,8.41,0.8161911872290105,9.916666666666666,0.8752941176470589,0.060127679254120325,1,0
CUST_0017,1,2014-01-20,12.89,2014,1,20,0,8.693333333333333,7.096339431941889,9.811428571428571,0.200000000000001,12.89,0.7611659093427907,0.038789759503491,0.0400000000000009,-1.16,0.8162967137969964,10.203333333333331,0.8520091473374715,0.07788307418453017,1,0
CUST_0017,1,2014-01-21,4.47,2014,1,21,1,10.016666666666667,4.804595022822772,8.737142857142858,-8.420000000000002,4.47,0.6778233403524327,0.038789759503491,3.97,-7.52,0.4796600688342201,6.513333333333333,1.5378710337768682,0.09117979759535971,1,0
CUST_0017,1,2014-01-22,1.18,2014,1,22,2,6.18,6.039379107159941,7.252857142857144,-3.29,1.18,0.562673168569212,0.038789759503491,-11.51,-10.39,0.9772458102200552,8.68,0.7119815668202765,0.09882754339106081,1,0
CUST_0017,1,2014-01-23,0.27,2014,1,23,3,1.9733333333333332,2.20953237888321,6.407142857142857,-0.91,0.27,0.4970630610661641,0.0209464701318851,-12.62,-5.92,1.1196954622718969,8.693333333333333,0.2269938650306748,0.02527287376874643,1,0
CUST_0017,1,2014-01-24,1.2,2014,1,24,4,0.8833333333333333,0.5312563725107601,4.742857142857143,0.93,1.2,0.3679485758616868,0.0209464701318851,-3.27,-11.65,0.6014223085027472,10.016666666666667,0.0881863560732113,-0.004691255618739176,-1,1
CUST_0017,1,2014-01-25,8.8,2014,1,25,5,3.423333333333334,4.679490713029924,5.928571428571429,7.6,8.8,0.4599357198271085,0.0209464701318851,7.620000000000001,8.3,1.3669398382755376,6.18,0.5539374325782094,0.04754279317579324,1,0
CUST_0017,1,2014-01-26,5.71,2014,1,26,6,5.236666666666667,3.822045700058193,4.931428571428572,-3.0900000000000007,5.71,0.3825778565887177,0.0209464701318851,5.44,-6.98,0.7298623233720292,1.9733333333333332,2.653716216216216,0.056306027717004326,1,0
CUST_0017,1,2014-01-27,12.76,2014,1,27,0,9.090000000000002,3.5339354832820606,4.912857142857143,7.05,12.76,0.3850201522615316,0.0211598746081504,11.56,-0.1300000000000007,0.3887717803390605,0.8833333333333333,10.290566037735852,-0.03569795404903042,-1,1
CUST_0017,1,2014-01-28,2.1,2014,1,28,1,6.8566666666666665,5.421718669696292,4.574285714285714,-10.66,2.1,0.3584863412449619,0.0211598746081504,-6.700000000000001,-2.37,0.7907222172624635,3.423333333333334,2.002921129503408,0.051374497463618995,1,0
CUST_0017,1,2014-01-29,2.29,2014,1,29,2,5.716666666666666,6.100445338934963,4.732857142857142,0.1899999999999999,2.29,0.3709135691894312,0.0211598746081504,-3.42,1.11,1.0671332954405186,5.236666666666667,1.0916613621896878,0.08310746430993782,1,0
CUST_0017,1,2014-01-30,10.05,2014,1,30,3,4.813333333333334,4.53608127499203,6.130000000000001,7.760000000000001,10.05,0.4804075235109719,0.0940438871473354,-2.709999999999999,9.78,0.9423991568542998,9.090000000000002,0.5295196186285296,0.09634320519577438,1,0
CUST_0018,1,2014-01-08,11.45,2014,1,8,2,8.299999999999999,4.714435279012748,5.307142857142857,0.879999999999999,11.45,0.4635059263880224,0.1048034934497816,4.98,3.53,0.5680042504834637,3.563333333333334,2.329279700654817,0.10599741646636818,1,0
CUST_0018,1,2014-01-09,5.86,2014,1,9,3,9.293333333333337,3.0057334102234248,5.921428571428572,-5.589999999999999,5.86,0.5171553337492203,0.1048034934497816,2.9800000000000004,4.300000000000001,0.3234289896223197,3.516666666666667,2.642654028436019,0.09491515566158171,1,0
CUST_0018,1,2014-01-10,13.47,2014,1,10,4,10.26,3.9420933525222366,7.4142857142857155,7.61,13.47,0.5504295259306395,0.0890868596881959,2.9000000000000004,10.45,0.3842196250021673,6.640000000000001,1.5451807228915662,0.11356655840479674,1,0
CUST_0018,1,2014-01-11,11.22,2014,1,11,5,10.183333333333335,3.909479931312264,8.845714285714285,-2.25,11.22,0.6566974228444161,0.2138084632516703,-0.2299999999999986,10.02,0.3839096495560324,8.299999999999999,1.2269076305220887,0.12127748095493496,1,0
CUST_0018,1,2014-01-12,0.46,2014,1,12,6,8.383333333333335,6.95341882337986,7.9871428571428575,-10.76,0.46,0.5929578958532188,0.0341499628804751,-5.4,-6.01,0.8294336568643966,9.293333333333337,0.9020803443328552,0.08456928547418696,1,0
CUST_0018,1,2014-01-13,10.47,2014,1,13,0,7.383333333333334,6.007498092661649,9.071428571428571,10.01,10.47,0.6734542369286245,0.0341499628804751,-3.0,7.590000000000001,0.8136566265455958,10.26,0.7196231319038338,0.09821664909364819,1,0
CUST_0018,1,2014-01-14,9.78,2014,1,14,1,6.903333333333333,5.590745328964051,8.95857142857143,-0.6900000000000013,9.78,0.6650758298865204,0.0341499628804751,-1.4400000000000013,-0.7900000000000009,0.8098617086862459,10.183333333333335,0.6779050736497544,0.13155520273452026,1,0
CUST_0018,1,2014-01-15,3.32,2014,1,15,2,7.856666666666666,3.9439869844274775,7.797142857142858,-6.459999999999999,3.32,0.5788524764025877,0.0341499628804751,2.86,-8.129999999999999,0.5019924036182619,8.383333333333335,0.9371769383697812,0.12021288400912877,1,0
CUST_0018,1,2014-01-16,2.68,2014,1,16,3,5.26,3.927492838949553,7.342857142857143,-0.6399999999999997,2.68,0.545126736663485,0.0341499628804751,-7.790000000000001,-3.18,0.7466716423858465,7.383333333333334,0.7124153498871331,0.13446141035846115,1,0
CUST_0018,1,2014-01-17,10.58,2014,1,17,4,5.526666666666666,4.387998784563797,6.930000000000001,7.9,10.58,0.6176470588235294,0.0409982174688057,0.8000000000000007,-2.890000000000001,0.7939684169898306,6.903333333333333,0.8005794302269434,0.12847853700173079,1,0
CUST_0018,1,2014-01-18,8.83,2014,1,18,5,7.363333333333333,4.149196709404527,6.588571428571428,-1.75,8.83,0.6227383202808533,0.0434782608695652,5.51,-2.390000000000001,0.5634943471350647,7.856666666666666,0.9372083156554945,0.14225412397127885,1,0
CUST_0018,1,2014-01-19,0.45,2014,1,19,6,6.62,5.414545225593746,6.587142857142857,-8.38,0.45,0.622603294625979,0.0425330812854442,-2.23,-0.01,0.8179071337754903,5.26,1.258555133079848,0.10082734535802979,1,0
CUST_0018,1,2014-01-20,6.49,2014,1,20,0,5.256666666666667,4.323995066293827,6.018571428571429,6.04,6.49,0.5688630839859573,0.0425330812854442,-4.09,-3.98,0.8225735699988257,5.526666666666666,0.951145958986731,0.12823014580556769,1,0
CUST_0018,1,2014-01-21,5.0,2014,1,21,1,3.98,3.1465377798462915,5.335714285714286,-1.4900000000000002,5.0,0.5043208209559817,0.0425330812854442,-3.83,-4.779999999999999,0.7905873818709274,7.363333333333333,0.5405160706201902,0.12071307506947215,1,0
CUST_0018,1,2014-01-22,12.35,2014,1,22,2,7.946666666666666,3.885490102076359,6.625714285714285,7.35,12.35,0.5364950838635049,0.0364372469635627,11.9,9.03,0.4889459021069243,6.62,1.200402819738167,0.11025412099898524,1,0
CUST_0018,1,2014-01-23,7.08,2014,1,23,3,8.143333333333333,3.7886189216300648,7.254285714285714,-5.27,7.08,0.5873915558126085,0.0364372469635627,0.5899999999999999,4.4,0.4652417832537943,5.256666666666667,1.5491439441978438,0.14167195044057873,1,0
CUST_0018,1,2014-01-24,8.35,2014,1,24,4,9.26,2.7503272532555134,6.935714285714285,1.2699999999999996,8.35,0.5615962984384036,0.0364372469635627,3.35,-2.2300000000000004,0.2970115824250015,3.98,2.3266331658291453,0.12731478510267735,1,0
CUST_0018,1,2014-01-25,1.26,2014,1,25,5,5.5633333333333335,3.7805070206697633,5.854285714285715,-7.09,1.26,0.4740312319259688,0.0364372469635627,-11.09,-7.57,0.679539907849568,7.946666666666666,0.7000838926174497,0.10163923393587088,1,0
CUST_0018,1,2014-01-26,12.18,2014,1,26,6,7.263333333333333,5.540508400258352,7.53,10.92,12.18,0.6097165991902834,0.1020242914979757,5.1,11.73,0.7628051950791673,8.143333333333333,0.8919361440851412,0.1052114399928647,1,0
CUST_0018,1,2014-01-27,3.79,2014,1,27,0,5.743333333333333,5.716050501293124,7.144285714285714,-8.39,3.79,0.5784846732215153,0.1020242914979757,-4.56,-2.7,0.9952496519953205,9.26,0.6202303815694744,0.12254639556420338,1,0
CUST_0018,1,2014-01-28,0.53,2014,1,28,1,5.5,6.010299493369697,6.505714285714285,-3.26,0.53,0.5267784846732215,0.042914979757085,-0.73,-4.47,1.0927817260672177,5.5633333333333335,0.988615937687238,0.1057974735119423,1,0
CUST_0018,1,2014-01-29,13.91,2014,1,29,2,6.076666666666667,6.976942979079976,6.728571428571428,13.38,13.91,0.4837218855910444,0.0381020848310567,1.7300000000000004,1.5600000000000005,1.1481529861349384,7.263333333333333,0.8366223038090869,0.07921900880458121,1,0
CUST_0018,1,2014-01-30,2.67,2014,1,30,3,5.703333333333333,7.187275793604512,6.098571428571428,-11.24,2.67,0.4384307281503543,0.0381020848310567,-1.12,-4.41,1.260188625412831,5.743333333333333,0.9930354033662216,0.07959133342769753,1,0
CUST_0019,1,2014-01-08,3.64,2014,1,8,2,7.52,5.178262256780744,5.65,-1.8799999999999997,3.64,0.4216417910447761,0.035820895522388,3.16,-2.9,0.6885987043591415,2.2300000000000004,3.3721973094170394,0.06441936641736523,1,0
CUST_0019,1,2014-01-09,14.06,2014,1,9,3,7.739999999999999,5.553413364769456,6.187142857142858,10.42,14.06,0.4400528347896769,0.0341394025604551,0.6600000000000001,3.76,0.7174952667660796,6.44,1.201863354037267,0.09997585300900014,1,0
CUST_0019,1,2014-01-10,13.32,2014,1,10,4,10.340000000000002,5.814155140688972,7.979999999999999,-0.7400000000000002,13.32,0.5675675675675675,0.0341394025604551,7.800000000000001,12.55,0.5622974023877148,6.466666666666666,1.598969072164949,0.09365669398700088,1,0
